id,landmark_id
0d8d2e18c1eaa768,49804
0d8d55e09815cf8c,60437
0d8d7639867c9913,32159
0d8d7a5b617eb9a5,52919
0d8d7e3d4b88eb74,60516
0d8d8d6b9e4cbc45,25278
0d8dad3b54830516,69478
0d8dc909650216b0,85205
0d8dcbe2d9399f6e,72740
0d8e13812e6a967a,27784
0d8e15f847e66508,15411
0d8e1c462409de32,43744
0d8e281ad3eb7c48,79578
0d8e2b34aa304b37,5711
0d8e3c3eaaf4247c,63008
0d8e535bb031c59b,12031
0d8e71159bc9bb8f,73580
0d8e8076d97f3b9d,30081
0d8ec753740e40fd,61987
0d8ee22db89d3419,82570
0d8f07f954fdec25,58607
0d8f0907387b419e,80819
0d8f3fcfc3b33ac1,98241
0d8f441c3e1d31de,90981
0d8f5093dd5c8484,24448
0d8f8f411779d6aa,48492
0d8fb3853c9ea46b,37830
0d8fbfd1b099b397,24313
0d8fc4070407febd,68150
0d8fcf61526e4433,3056
0d8febe0277c1d73,36495
0d8ff142222e9bb6,90542
0d9026771eb9b16c,10765
0d902d9d72bbfa08,6100
0d903193f62a88a9,17829
0d9036890b00fe60,42088
0d907630e3efaf4d,50209
0d90843a41ebb6b6,90029
0d9092dd4d9977db,96600
0d909a9bf4d91cb2,9410
0d90c57eb7c3338a,66422
0d90cf32c1618051,84881
0d90d027ef5e002b,23619
0d912575fba1aa1e,3855
0d914bc9ed4d9ae8,39757
0d914f2a10f6a855,71257
0d91583b2f690110,31787
0d91621e50e8070c,50122
0d917bfa037432c6,89699
0d919b562c6a56a7,55134
0d91b4e837d313aa,34100
0d91bf5074397fab,78775
0d91cc014d5d6b96,68771
0d91cf10dd07b819,58529
0d91db6cd36955d7,95950
0d91dbd82ec2ae2f,72351
0d91e224b89af18b,93036
0d91fa4c8451b6be,25928
0d91fe5468d0a7d6,70224
0d9201b540c29414,15690
0d92204db7e16d55,74013
0d926797925815c4,9440
0d926a1b13355e80,55481
0d92ade3ce8e8c91,47425
0d92b0b272e8a920,57919
0d92b49c6f7f0523,60075
0d92c672b3575684,87884
0d92e3c7f41f6a38,47899
0d9309fd65ed7e04,98892
0d930a2d107e9371,45270
0d93199eca9130f5,98688
0d932c9283eccd4a,20028
0d932f193ad6d79f,78775
0d932f544b96f1e3,55792
0d9333464b5eb8d3,33464
0d93498c6eb5c850,78253
0d934f2b3bb61451,85695
0d93566ef17c1457,14589
0d93617f1922452a,22469
0d936702279e27fc,40851
0d937cbf6a9c8b62,75661
0d938c573e2fce3f,78775
0d94242f52c6829e,18375
0d942e873fe8aac6,61701
0d943c01e0120a28,65608
0d946e63d3873501,97365
0d94800dd664c183,42594
0d948d572c399342,74335
0d948ec4f277e94f,27571
0d94bd3c1a6f21d2,30570
0d94d28bb626db87,81508
0d95091921ffaec5,61526
0d951c506191ad50,38615
0d9520778bb249c9,694
0d952da90e1b8e1d,33980
0d95307c60ac1777,3461
0d9535bb07d28064,42400
0d9556c0fc8abf9a,75011
0d95649eff76111d,52646
0d95668ad311fb84,82254
0d959ad5bdaf255a,68447
0d95b53b7a343783,42973
0d95b9b0bd0ef6a4,17747
0d95c1dacf3a7727,34484
0d95d32f63fe988a,98305
0d960274905258d1,38477
0d962c1af3e6dcdc,99531
0d9650dcaf2e6a29,87419
0d965a5c445cf5d6,64137
0d967e8505a771c9,24809
0d9695a848db4139,55826
0d96a88967de00ad,71943
0d96be57714815b3,78775
0d96c16c9cf6ad44,19886
0d974a4ed765fc30,29327
0d9751fcd96c93a9,70117
0d977d8108734e5b,46812
0d9781f2195933c1,95260
0d9794d07310eadf,91243
0d97b6875fef57b3,34690
0d97db9bc714b832,49595
0d9810740d97a90c,63568
0d9810764e52846e,13348
0d9853c2398d610a,31456
0d98654e69535821,56755
0d9866b8b8a95bd7,8507
0d9892f298f97e91,40005
0d98c9da6806666d,41007
0d98cc44739acaed,5045
0d98ce6ca55a6cd8,47542
0d98fc4b1b800b47,20056
0d9901ab2c7137b0,85975
0d9935529dc636aa,16474
0d99455d77ae02f7,22574
0d995310cc959534,8297
0d995c27cf0c7957,16594
0d996045429cda33,49887
0d9972e5caed8263,32663
0d9974856734d5cd,78953
0d99a32bc950046e,90363
0d99a736819f171f,67761
0d99b8af3f5214af,4837
0d99c3f86f929635,93697
0d99c4242d2e542d,55382
0d99d04e6cd1141a,7613
0d99d5d15bc0623f,22672
0d99f2f713ee8b0d,91171
0d9a0c73b8d16de6,28877
0d9a13f75f9d0269,21213
0d9a1589e51afeef,20578
0d9a25bda036d244,95502
0d9a4ef224d716eb,37830
0d9a64cc854ce436,61522
0d9a6acca8872aaf,88205
0d9a6f0f28610c99,24448
0d9aa270a347535a,35288
0d9aa8d352fadb5d,47346
0d9aab3111eedf99,72089
0d9abab173425d67,86046
0d9b00dcf8b7e126,60629
0d9b0f82d6718d53,1485
0d9b3af63d4578a0,26736
0d9b402d02da3253,27788
0d9b423ac5295cb5,27875
0d9b424de9a957fb,59131
0d9b44748cb3774d,3820
0d9b5f0ab46fd509,20124
0d9b66ada422c5c5,8130
0d9b7b25dc0e4afc,15495
0d9b7f03868e5077,19184
0d9b8255f693ab72,17116
0d9bc8a6b9a64354,61519
0d9bd75c6d41c15d,68396
0d9be1e2ac893985,16365
0d9becb49b6d3352,93482
0d9c0008123c789c,44738
0d9c2682b18ee82b,59080
0d9c551b4435a4cc,73945
0d9c6af077337bd2,30421
0d9c6e2ec5ac73f5,99039
0d9c70ae385090ce,35050
0d9c7864e2335b8d,75341
0d9c883cf653a930,77906
0d9c9840468276f0,23402
0d9cb85175bfeccd,90215
0d9ce590f3db8397,44203
0d9d2fbdde023373,75010
0d9d32a5eaa08f34,52113
0d9d48c72678448a,11271
0d9d5665d65fc92f,24705
0d9d616ba90aa435,46775
0d9d85749e8f14e3,38461
0d9dc6d33c4fec36,65407
0d9dccdde3514088,100711
0d9e0a48d0832517,36839
0d9e2c394c286a94,6502
0d9e310cb5c2e9a8,74372
0d9e3be1a28fa831,28253
0d9e3c3b17f5c0a1,87937
0d9e4d23bd3fb8a0,99929
0d9e8b93e4ec9598,26646
0d9e913461d7e515,42326
0d9e9c12d094785f,67991
0d9ea33a3ebb3f36,28791
0d9eaccbb0c02c8e,48701
0d9ee6879c872b66,11532
0d9f1f3ba0897f78,78167
0d9f4a3d5bff7635,71868
0d9f4bcaf8b4cb53,13923
0d9f63b5792000aa,9736
0d9fd102b0a0ce6f,41509
0d9ff5c7894c0030,56656
0da0060f56ecf919,62240
0da01c142f00491a,71662
0da0412905eae1ba,98928
0da04a0104cb6fbb,20200
0da060578ab977fe,42586
0da06ce48fd6e056,46700
0da070e9fd0a595b,43695
0da074f2a19579e6,6956
0da09c503b5c2f6a,84118
0da0bfbf840e5b47,99207
0da0dba5aaf2e242,43916
0da0ed25c3887b9b,3683
0da0f3eed3b9f1e2,7454
0da0fd43bc45bbb9,76339
0da1648e26139665,95068
0da17a2b2e070544,8596
0da18fb9af18a700,26904
0da1a2c0816cfdd1,97365
0da1a634065233ba,76809
0da1b48dfd7281bb,80185
0da1bd9c81d3f1fe,66838
0da1d6b3c7c76f6d,47970
0da1e906f30de8e1,38950
0da2110101360ed2,72824
0da24a49e1d32c84,23282
0da28c9870a7ebdb,50135
0da29f9e68c0176f,44336
0da2cf5051082bc7,35018
0da2e4e41a8e9ff3,83368
0da2ece97ecb507b,78775
0da2f2f5977d5289,80163
0da3001c35d6d814,5545
0da3171c09d51a6a,54344
0da32469ab88b88e,72452
0da355c1a6367bb2,58581
0da3a812fc3971a2,93450
0da3b6c20d825a27,8253
0da3c7114a18ab3b,83366
0da3deff9ca8b29b,734
0da3eddf6d843f3a,57821
0da3f25170d1bd1a,89484
0da3f93263336ffe,54840
0da419f39beecd82,85062
0da42ec423239fcd,44031
0da454f120525b88,70586
0da45bee8906abe7,26620
0da464ec6f32f5d9,86447
0da499c924c199b0,57900
0da4c7b19902339c,36860
0da4d3ff25625a46,44976
0da4e70925215efd,83970
0da4f45422903aaf,40146
0da51c70d358d4b4,62918
0da53248fd03d33d,24578
0da53bb77346ef8e,59721
0da54a219710aa09,79235
0da574f42c26687d,34522
0da57d3caa29fbd6,17522
0da5803fe2c05ca3,82216
0da5948441bae92f,67902
0da59efe4f6a7544,46675
0da5a02c805010f8,46471
0da5b2fdd70a848d,55507
0da5cf926572fd42,55477
0da609c7d030ba77,74446
0da60d7e5a16f67a,66006
0da62b4c26ceceea,93839
0da63259046e2e6c,100604
0da645aa930c68ca,91637
0da68c250c8026b4,4782
0da69b2cbac9b035,66644
0da6b498b69cc509,99207
0da6c3d22f7926f4,70184
0da6ff86b8cb81c6,82413
0da717ca93efa6ad,57827
0da73726b2921f27,88369
0da739153a9ce591,38161
0da751839c3f5dcc,72343
0da7764f3e39cb6a,11639
0da787e66381b646,9754
0da7922223b96e48,59729
0da7b2bed0d77619,58710
0da7bce6ca839ea9,29027
0da7bf29921991e2,29596
0da7c6913f9e6005,27086
0da7d22bd7af43d7,7359
0da7e80334846342,99532
0da826073b7d5a2c,83738
0da832438f904580,61526
0da8550fca4bcf62,40052
0da85fa9ca01e032,69401
0da87362d064bceb,93753
0da874537c9b9404,89153
0da8af7d178df0c3,48783
0da8e54bfc4c36dc,10026
0da91b385fdf8d7a,58989
0da936804c89f489,75375
0da93e028b4818d1,60822
0da943387c839086,81849
0da96ad87453b8b5,96505
0da982aa09f6ff86,48818
0da98dd36367dcc5,39768
0da9a6b8b5055c49,71495
0da9a9bd551b414e,25841
0da9d4e1cdca4101,20321
0da9e45908cca625,80947
0daa0ada4d8dd645,74465
0daa0d1df511a0f3,8315
0daa0de4158a3348,53772
0daa29324389e424,69879
0daa53b6d5938668,44650
0daaaa39e7398ad6,100590
0daaae9b32a81aec,79030
0daaaf9e459101d2,68714
0daab2603b746e85,24448
0daab592986a9dc1,99175
0daab67344d0a32d,56009
0daabb7654b5abad,17780
0daad58a11b23a90,4570
0dab00d3c47d8c7b,91197
0dab0a92ac85f180,68587
0dab244295b11cfb,93960
0dab30a99cefede9,94553
0dab352f6b58b152,76145
0dab3f7c21131a5b,19632
0dab834c3c85d5b7,4782
0dab919228510489,26646
0dab993ed542d928,27007
0daba1772f968415,1293
0daba2db9af08998,65962
0dabb701e8591a7a,53590
0dabb9e4e1795395,23779
0dabd6fec9d7fade,44174
0dabdc1694369644,74151
0dac39f9755861d7,20768
0dac47ddb7d0c526,50372
0dac56065c370153,93753
0dac6098dba76f71,95501
0dac6408c10f99b8,5370
0dac68dc08680392,69428
0dac7a60afa4b0f4,8934
0dac9a102399b8ac,46444
0dad09855bb871c9,9808
0dad1d7408e4c78f,62532
0dad1e8d68d12b5b,90815
0dad29d557d982e9,56517
0dad33491cf098d5,26615
0dad3f9e6d122479,44465
0dad4ac988190246,13966
0dad666d39ff9178,9754
0dad833de327d172,94810
0dada9b7fb186f9d,372
0dadb000a3e62818,90581
0dadb141941b1be2,89387
0dadc31d3cd31da1,23287
0dadcfe5d66f1107,24876
0dadd98c36b81900,73739
0daddbb2fad2b31a,82694
0dade73093fdaff6,64998
0dadf41fd55e7d0f,91171
0dae2a3c6a2d8f20,36920
0dae572f5ec06b3f,1153
0dae75455d01d23c,96154
0dae809a454029ef,37955
0dae8817591f47c4,47247
0dae96f064f9bf59,26878
0dae9cb8ca074032,25078
0daeb11f83604ee7,54965
0daeb9367cc0365f,73347
0daef19a5c077a30,66405
0daf09559ae8572c,66537
0daf24b81c6bd3b3,59781
0daf28ab00198542,88485
0daf328deac5fc55,3400
0daf347d66551246,35360
0daf73c961fa587e,93982
0daf9feb17a32a86,88546
0dafa4fca814ee67,72064
0dafb7a16e6e67ee,80933
0dafbf2feedb01c3,15491
0dafdfe469483a10,67924
0dafdff19dec2920,73164
0dafe02d12fb0b09,81508
0db00e29ab17db7b,36170
0db01112b78fcb54,67850
0db02c5c7d7f6ace,18683
0db02d8c22272865,7641
0db0814d28f2d012,64912
0db0a34832617ba0,72810
0db0a61b70429805,8182
0db0c545791352b7,76788
0db0d3547cc0af6d,63495
0db0f481cc3aa9f9,5298
0db0f98e5c7c74c0,63436
0db0fca76ce919fb,73042
0db1158f6903e629,89647
0db1194e5624b38a,91617
0db11d5f04beaf68,17412
0db14af74a2011c4,11778
0db167821265a6fb,7056
0db16816d3600df1,87515
0db16c8bde05aade,100602
0db1714ed3140320,60298
0db184278e0f69bf,10580
0db18ab3e7a6f387,39451
0db1c5899a808d8d,19545
0db1c7ca454918ca,72932
0db1c868a4a07f87,29860
0db1cf2b567e9eaa,38027
0db1ff89af72922b,79220
0db20a268b535cf3,78775
0db21912d90b9ab9,87193
0db2234579cae430,54200
0db2347cae29ced1,50490
0db26d8422c68633,66405
0db28365eaad1dca,46256
0db284abb5d1e232,57478
0db2874970516771,93036
0db29292f99f470b,77027
0db2970c75b139b7,93036
0db2af1599c31d4f,10005
0db2e2eac1a44f57,59062
0db2e8c74bd0e085,24337
0db2f3dcbbdfda50,25120
0db2f991febaed46,75970
0db3285e062894ad,12045
0db3347361fd57cf,30912
0db3358825c3f738,29851
0db3419199e0f013,5030
0db355f2022f3a89,61088
0db35af28dec8508,63521
0db366761e0d4b85,97365
0db37258e3deb6a6,1153
0db38be016ee4674,59834
0db39a53a20bb772,6045
0db3b63b76523605,28478
0db3c1705036bc6e,92375
0db3dde4103e0d9f,88603
0db3dfd15ec4549f,70087
0db3f20f19b0ca9c,10323
0db4136a45486ac7,36440
0db4280203ed816b,68394
0db444031fec3838,32977
0db453c3d5915991,51122
0db463b1fff399b4,66405
0db463f4aa95659c,81915
0db47a9968371088,12104
0db48aa689d50fb8,84667
0db48d9c11a096ea,34999
0db48eb0d516de7a,7987
0db4930a95c4d329,56208
0db493ee5714dcef,48429
0db49e245a7eff81,70070
0db4de6b96c8a714,52252
0db4f80f0e364371,18375
0db5028733ad85e6,19073
0db51d9c7bad8d19,92990
0db53be763104d9e,98723
0db55a55c214f11f,71829
0db567a0962de775,52108
0db57b5735df6aa4,80782
0db5a3fee8dac516,97871
0db5badbc97d216b,48935
0db5df4c513bf141,80411
0db5e37ce56b0db1,93036
0db63ceceaa895ed,96088
0db65b27326b7d92,67224
0db66a1820964e6c,75066
0db66bcbe3dc7e0e,44796
0db66e666addbe9f,39508
0db69c3735081271,50122
0db6b1c94a343acb,90155
0db6b337c2e8449d,15565
0db6ba6b83c93166,86915
0db6be3e9bc08800,48103
0db6c6ba22f50726,3767
0db6cc5c4e137137,100226
0db6cf434cb0b819,34515
0db6f1da900f39fe,16832
0db6f4e5570adbb2,52826
0db715d93b7d44ad,60559
0db7368351b795fd,68567
0db75ab64e36f2c7,88287
0db76188c8d444a8,57259
0db76bbcfa171470,22827
0db76e4fb3e62ca4,6043
0db76e82d940b217,7506
0db7922e923ed817,22610
0db7a40c0318bb9f,18546
0db7d58ccab026c0,68924
0db7d72c617234f8,79589
0db7db7d60b334ee,71943
0db8005b54a7f68b,96809
0db802658eb77ed2,20634
0db824e8f0d8505f,499
0db83cf4191b64cf,55861
0db84477dd634368,88415
0db85a1bce54363c,4162
0db85b65d0500be5,23047
0db8862dfc6ac95a,9339
0db8b5024e7162f7,39549
0db8bef55f6b0423,24785
0db8e3b896d91b35,93827
0db90f5692d705e2,6826
0db91f88fcd9dacd,27947
0db94f77533a6e93,69623
0db9831dce2a7858,4782
0db990b5d8aa1a33,6037
0db991a0632708d6,24847
0db9b299a2fb1830,69228
0db9b8aae3aff17f,29202
0db9c95cdbe5dee6,51949
0db9ca1a5009b48e,7799
0db9e035face1196,81464
0db9e5052df9a778,46457
0db9fb12615aef71,6555
0dba071fba8af6c5,66292
0dba09ed7c0b99c2,69692
0dba3544c4c9d6b0,80033
0dba4a5c7664319b,97676
0dba4f913468bf18,677
0dba5fdee4a9786c,39149
0dba60f1b14bc9ba,59892
0dba7af908c01deb,60138
0dba8b5b720b078e,88601
0dbab6a6cb110790,92196
0dbaba9514538c49,85853
0dbae8e5b45e349e,9510
0dbae9da5ecfab60,10065
0dbaeb6a334056bb,18912
0dbaf57f7dd56e05,9150
0dbb0df26e47eb42,79964
0dbb111aea722181,95819
0dbb20f1f5f15e21,47177
0dbb6ca7c0fbe78d,10029
0dbb819af3282def,37583
0dbba595db329179,91482
0dbbb50df45b0dbd,39276
0dbbf0693a850896,37906
0dbbf93da8513c2f,91102
0dbc0e1ebfc3afbd,39959
0dbc24f625638cbb,12326
0dbc2666262a85bd,80620
0dbc28ef529d55fe,28921
0dbc456cece703a7,13139
0dbc7ac4fc05c51f,27315
0dbc8646b1d20d59,11789
0dbc9afbc72a2861,62224
0dbca22aa83a3f48,20634
0dbcae23e7cba88d,1127
0dbccaeae87ed5c6,41374
0dbcce2c7e2bfeda,89354
0dbcd8510a3cda80,95324
0dbcdf128507397c,25216
0dbcf56dcab49133,73924
0dbd2f184a0c2b85,83337
0dbd3971d60c6640,10983
0dbd4332f9381b6e,53015
0dbd44e87ab5e8fd,61727
0dbd4c1d73bd9447,44882
0dbd625d2f825f05,5318
0dbd6978c29ffed9,62554
0dbda16404547a4e,15433
0dbda41731b366b5,27498
0dbdb9dec5525f82,64924
0dbdc3816d4dc26c,20524
0dbdfa005053e64e,59781
0dbdfb2a48ca7021,36835
0dbe135dfe0fc1df,53387
0dbe146185893c60,38615
0dbe1e8dce6a90fe,65339
0dbe557a4e9f00b9,41916
0dbe96349d6db244,68663
0dbeb9fa009b72eb,26193
0dbed2a98da545e2,93036
0dbedeeaa1088e1f,32131
0dbefbdfeab7edec,85112
0dbf062e00147967,20670
0dbf21188bef4a89,20340
0dbf2457d7d30f67,59274
0dbf505389b43728,16370
0dbf54636fe6a28c,3461
0dbf56c377beb07a,68193
0dbf6186fb490041,93517
0dbf81ed1dde3b45,36860
0dbf8ce9c6776106,27207
0dbfaf2587771899,80239
0dbfb65704aecd67,96210
0dbfbbc3f5f7da9c,29943
0dbfe135dcd079cb,6399
0dbfef2e3fd8cf72,55272
0dbff9176963e433,97036
0dc0222a0a08174e,78775
0dc041f8bef308ff,43545
0dc0459cd05b5aee,53256
0dc060dd42b40521,37796
0dc07d2d8c03daca,72015
0dc087230b2a3666,53708
0dc08c79fd753686,21780
0dc09af68c7fe6dd,13903
0dc0b8ae70bd486f,63642
0dc100238df7157c,34521
0dc1336535084741,92967
0dc1452d64032e3a,52148
0dc15f399a7153b9,32262
0dc1980925730322,96600
0dc1a27b7c0a947f,77575
0dc1b09111f42fe7,29027
0dc201de1abbf471,52949
0dc20e61f761371e,33573
0dc2412c05f51676,54574
0dc2717ae8190076,23741
0dc275105a9aff55,99929
0dc2785e9d1eea26,97365
0dc291bbb7a713c8,21804
0dc2a76f3ac0ef73,62244
0dc2cd1f80738c24,5937
0dc2d02917bdc2bd,52625
0dc2db93fabd7def,60111
0dc2dd09fd66b8f4,39965
0dc2dfbe89296d49,86939
0dc31c2dd68162b0,47522
0dc34685c8dfc6d7,50480
0dc34ca014668606,3400
0dc35b9d99a48979,16514
0dc3610d8b307a61,16520
0dc370c0e2cb77bd,66185
0dc384c0beb33ae6,28895
0dc3993354e1c8e7,4782
0dc3b66254393044,41052
0dc3c549893e93dd,98372
0dc3d07cd1b969d7,46900
0dc3d760ed546192,40368
0dc3d850b59463f7,21179
0dc3dbabe81aa695,5290
0dc3ea1c58a30bbe,71502
0dc3ec84af540344,80917
0dc3fccc12c323d8,20192
0dc3ffd5bcce5e5c,26245
0dc414f2ff371d22,94866
0dc430ac354a2a84,53593
0dc44bf230aa3ce9,25778
0dc450d1251678f2,54954
0dc453e92f02dc6f,91214
0dc463cf419171f6,95538
0dc46a2e0fdd0362,97251
0dc46d7e88737b30,59032
0dc4cfa38d718e29,45239
0dc4d72e33bb24b3,8526
0dc50920a11612d8,53061
0dc50c3f185072d4,58305
0dc5461bbef6cd87,87088
0dc5470a51c05b2c,47973
0dc54a16f1301e60,94334
0dc5578cd57cfc24,65434
0dc5619407b74d87,30471
0dc5735a4eab4345,95235
0dc589b417df2ef6,89186
0dc5a00aac7af150,57914
0dc5a2537bf8e6bf,97330
0dc5c1dec4e46a02,100395
0dc5c8e3081ef174,4682
0dc5e13267301531,617
0dc5f294c0ff89d4,1336
0dc605a2332aaf4f,60125
0dc6065d30fdcd4c,58811
0dc6416274ac75de,59153
0dc657c89262a38a,98465
0dc66486e3647809,75805
0dc6a87a4b8122a8,14002
0dc6b1cd45241b2b,88507
0dc6f0a8bc648bdb,66446
0dc6f24c72885e08,97710
0dc7213d0810ba48,89961
0dc725dd8bfc2676,32385
0dc751e99e9454e9,5098
0dc765f5ae95f1fe,81179
0dc76c7e001e9b4f,17234
0dc77b9594621aaf,8347
0dc7a1765177aaf6,45273
0dc7a45ba9d98eec,61163
0dc7b2b124e483bf,73739
0dc7dd5cca89ce21,9023
0dc808fc450be2ce,82240
0dc81c599a13508d,6293
0dc8b178603c2038,31484
0dc8d7fefae17602,22910
0dc8e5ac7024262d,100455
0dc907acbc879583,83907
0dc915cdb45755e4,80556
0dc9170659d356ae,10007
0dc94a227d5b3d3f,8419
0dc96658eb5a05fe,98420
0dc968ac74f22f76,53084
0dc9693450628ce6,4782
0dc9729accc24170,97216
0dc9788de9543d04,64128
0dc993d39abe0f40,26341
0dc99f9ca66e06f5,74134
0dc9b468e1427a11,8147
0dc9cf4fc6035126,82507
0dc9dbd5fe09b4c9,88578
0dc9f1a64f252238,4837
0dca22c9002281a2,29529
0dca293af6c31724,74836
0dca2fcdbdb64e7a,62373
0dca3cb04d986487,12978
0dca4c4c944a66ac,70014
0dca52c5ab15e9a3,9688
0dca52fbcaff2a6e,6074
0dca57bfc3883830,91437
0dca70ddf77c71d4,13156
0dca7d2a71d4e7f5,73099
0dca8916b4b095ee,63601
0dcac6767997cfa6,82755
0dcacbf773b53fa2,15411
0dcae2176f6120b5,52617
0dcae713501f78f9,46120
0dcafff22713f55d,79719
0dcb28ec887b4ac7,90321
0dcb3c2bf6f80e59,61431
0dcb5541aa8b09b7,78775
0dcb6f0b5735238f,37020
0dcb7f4749efc4ce,30193
0dcba9e969c9cb45,79172
0dcbc5e518e82a7e,97933
0dcbf5a2faa6e511,65013
0dcc8d38531af9f1,61395
0dcca22c112c70fb,52716
0dccb16250d66aea,97365
0dccb791db4c9617,40160
0dccea3d21818c17,77053
0dccf8f049e77f0a,64095
0dccfacd9f64c69a,49416
0dcd3a1afd773b57,48474
0dcd3f6c1ae81a16,2117
0dcd462a10e3f003,52738
0dcd4b0c8338b6a4,4415
0dcd848c74a5560b,59429
0dcd9debfdbfaa98,91230
0dcdcf9173bd080a,14996
0dcddfd9afd0c550,62208
0dcdeb574916f98c,44738
0dcdf287f2650c10,10443
0dcdf3a9bfa3f32f,87833
0dce28a2b55091c6,14442
0dce2b1751e622e6,9954
0dce3e2b8047fd97,12096
0dce4a7371545e36,80840
0dce75898baa4f25,81839
0dce9de35608ba15,11286
0dcea4bc75faaa25,45478
0dcef1b8f2bd09ab,60032
0dcefd8adda098e8,68924
0dcf024f0aa12d93,1207
0dcf075d0e9b1107,18551
0dcf08837631e7b7,77531
0dcf29dacd0b6076,83982
0dcf493a313af935,12380
0dcf4b20916ff629,7586
0dcf697f192c89c9,84156
0dcf9419449410b4,88428
0dcfa97325333b81,20074
0dcfb7023e554ec7,69613
0dcfc48d36b5aefc,50130
0dcfd61239d3c453,38393
0dcffd49dc6b1367,86167
0dd01feee1997f2c,39820
0dd029ede9358f13,53532
0dd035eb4c3f3ac4,28316
0dd0381cc29c2834,78775
0dd03febf8caa857,63631
0dd061b4bd41e0f5,98635
0dd066c16d2c3de8,20135
0dd07568a35b9d69,40840
0dd07a0df74eba87,27784
0dd08f42957cf34d,81508
0dd0a30fc9839fa2,5297
0dd0aa06d0ebcb94,89111
0dd0b4ccd2aba751,54040
0dd0b56dd02dd5fc,97195
0dd0ca7bfb27b3a6,51223
0dd0d8121f039e16,88738
0dd0efd986262421,10645
0dd10fc16f564d8a,24409
0dd185a454361f81,47705
0dd191c6be115b4d,81117
0dd1efb4fd7cca32,73739
0dd202011f16988a,38863
0dd2025974d031c3,15411
0dd2053e0168e4fb,65055
0dd207bf915ee495,71402
0dd20a11040bdd15,16783
0dd21eda91b2ac0a,78775
0dd230824454e575,29
0dd291690aa2ac63,74013
0dd29639231c75b0,1725
0dd2a99ec23c78d9,53268
0dd2ba9ad2a1dd2d,93036
0dd2e369efa04327,93103
0dd2f6427723378c,45000
0dd3034cb9ec1e28,95302
0dd31121d0b54494,24841
0dd3518d5bc20f33,97365
0dd37070f38f9ff3,4848
0dd39dab515737b3,94413
0dd39e513a9590a6,23318
0dd3a17c6d344ac6,29061
0dd3c207409c967a,78550
0dd3c53124b771aa,55413
0dd3cb99d84c2f32,15882
0dd3cd8547359b3f,24232
0dd3e8171e9dfcec,18064
0dd407c3b02c640f,81121
0dd440fef9673bb7,75682
0dd44382fdedbb72,52498
0dd444550fc3aae8,18314
0dd44ab9eb1985fd,30079
0dd44f3bf41807e6,26121
0dd4506ae087fc3b,77803
0dd475b7a2c3343a,46554
0dd4c93543e38828,51460
0dd4dc9913080436,98332
0dd4edd90434ec36,28791
0dd4f4b3e2ab479d,62050
0dd4fa2ecee1a78e,15362
0dd526f7176d92d2,17333
0dd54c1f6c0cd2c4,99059
0dd555a8c6035935,15592
0dd5629ce32cf2e8,19462
0dd587510ca659e3,34222
0dd5ba487983e174,85153
0dd5dc27b744f240,64490
0dd60f18e2eea2aa,13921
0dd632731239b04c,22418
0dd64206f2a5a1e0,94133
0dd64cdc86a62c5a,36627
0dd6a788e350060c,97754
0dd6aa9cffaa4c74,51230
0dd6b0af8054aa57,40885
0dd6d5e2f0a27ac3,78565
0dd6d6860b86d506,72626
0dd6e870e7d44fc0,19135
0dd6eface4e380b1,83337
0dd7022f06b0fd11,10101
0dd707a287a3aa5c,18375
0dd7284754c3c08a,14732
0dd7396148cbbc7c,22125
0dd73a8cbf1e4593,15784
0dd75f8b8c545ab7,50167
0dd77103073d5a7b,88674
0dd7804fbd5db72a,223
0dd78dedec0a4ca1,37509
0dd7996b929aa490,33674
0dd7accef43d8155,38434
0dd7ebb9e208fafa,32537
0dd7eda384ba6e0b,32549
0dd7fcaf68897d33,45986
0dd8073821892847,20156
0dd807e42ec562b6,9484
0dd810c3c65ab349,14450
0dd831d7dff6d55f,93930
0dd838c652e5e2d4,4843
0dd84a641b60c8b5,61467
0dd84f002214c443,46173
0dd87194f3c3214e,86046
0dd87a247272fd23,95211
0dd8868277405243,64440
0dd8a3133fae43a5,40848
0dd8ae07887bdb2c,86832
0dd8aea6e5e295b7,64652
0dd8c69ac8b413d8,71478
0dd912bc8177c8ff,20329
0dd912de31061df7,77472
0dd9227bc5bf8294,36634
0dd940a8b4554a0d,71512
0dd9445e95142a6e,61194
0dd95005e2b8a17a,3430
0dd9a0198ebd31c2,16499
0dd9bf1094d6c8f7,96953
0dd9c64aac059538,82722
0dd9c8d105c73097,15738
0dd9ccc09ee7955a,12540
0dda4759f826e8f3,56042
0dda565f254c8773,92089
0dda62395b70e70f,67662
0dda702303779782,58065
0dda99909640d8c5,32624
0ddaab696a03b430,91762
0ddab1d2ad21892e,61256
0ddad95852f6b93c,68322
0ddae7e8497fd91e,89634
0ddb08e60ec17efa,46980
0ddb0f414980018a,77346
0ddb10fc66da7365,53541
0ddb296b892c5274,91461
0ddb46bca38eae06,63585
0ddbacce4450d2eb,67715
0ddbb9afe410ec86,90706
0ddbc2a02856cb46,39342
0ddbe2271520c31f,61549
0ddbf008894fc9fd,98625
0ddbf2f7694d7d53,99039
0ddbf54438ebac97,93588
0ddbf7ab09e6279c,46700
0ddbf9aa0fb2569a,77072
0ddc0b5240464677,34784
0ddc33bc06adff29,47010
0ddc54d85f6ab1f2,11627
0ddc55095168e125,76849
0ddc7b34416fdb90,77978
0ddc9025e88ce28f,47446
